query_record_id,total_interactions,clicks,cart_additions,purchases,unique_products,purchase_share_percent
4007,1,1,0,0,1,0.0
4008,19,9,8,2,16,10.53
4009,1,1,0,0,1,0.0
4010,2,2,0,0,2,0.0
4011,2,2,0,0,2,0.0
4013,2,0,2,0,2,0.0
4014,2,0,1,1,2,50.0
4015,2,0,2,0,2,0.0
4016,7,4,3,0,2,0.0
4017,13,12,1,0,8,0.0
4018,6,5,0,1,6,16.67
4019,1,0,1,0,1,0.0
4020,1,0,1,0,1,0.0
4021,1,1,0,0,1,0.0
3194,190,91,93,6,33,3.16
4022,2,1,1,0,2,0.0
4023,1,1,0,0,1,0.0
4024,1,1,0,0,1,0.0
4028,2,2,0,0,2,0.0
4029,2,1,0,1,2,50.0
4030,5,3,2,0,5,0.0
4032,31,26,3,2,27,6.45
4033,1,1,0,0,1,0.0
4034,2,1,0,1,2,50.0
4035,4,3,1,0,4,0.0
4036,3,1,1,1,3,33.33
4037,2,1,0,1,2,50.0
4038,7,3,4,0,7,0.0
4039,2,2,0,0,2,0.0
4040,9,5,4,0,6,0.0
4041,12,9,2,1,9,8.33
4042,36,28,8,0,16,0.0
4043,2,1,0,1,1,50.0
4044,1,1,0,0,1,0.0
4045,33,11,6,16,27,48.48
4046,7,7,0,0,7,0.0
4048,2,1,1,0,2,0.0
4049,1,0,0,1,1,100.0
4050,1,1,0,0,1,0.0
4051,1,1,0,0,1,0.0
4052,1,0,1,0,1,0.0
4053,6,5,0,1,6,16.67
4054,2,2,0,0,2,0.0
4055,1,0,1,0,1,0.0
4056,1,1,0,0,1,0.0
4057,1,1,0,0,1,0.0
4058,8,4,4,0,7,0.0
4060,2,0,2,0,2,0.0
4061,9,8,0,1,9,11.11
4062,7,6,1,0,7,0.0
4063,1,0,1,0,1,0.0
4064,9,4,5,0,6,0.0
4065,1,0,0,1,1,100.0
4066,1,1,0,0,1,0.0
4067,8,8,0,0,8,0.0
4068,14,6,6,2,11,14.29
4069,11,3,7,1,9,9.09
4070,6,2,4,0,6,0.0
4071,1,0,0,1,1,100.0
4072,1,1,0,0,1,0.0
4073,2,2,0,0,2,0.0
4074,2,0,1,1,2,50.0
4075,4,4,0,0,4,0.0
4076,32,25,6,1,11,3.12
4077,1,1,0,0,1,0.0
4078,2,1,1,0,2,0.0
4080,2,0,0,2,2,100.0
4081,1,1,0,0,1,0.0
4084,3,3,0,0,3,0.0
4085,2,1,1,0,2,0.0
4086,1,0,0,1,1,100.0
4087,1,0,1,0,1,0.0
4089,6,2,4,0,6,0.0
4090,1,1,0,0,1,0.0
4091,14,10,3,1,8,7.14
4092,3,2,1,0,3,0.0
4093,1,1,0,0,1,0.0
4094,1,1,0,0,1,0.0
4095,2,1,0,1,2,50.0
4097,49,45,4,0,43,0.0
4098,17,10,5,2,15,11.76
4099,3,2,1,0,3,0.0
4100,6,5,0,1,6,16.67
4101,1,1,0,0,1,0.0
4102,22,5,17,0,20,0.0
4103,2,2,0,0,2,0.0
4104,2,2,0,0,2,0.0
4105,2,1,1,0,2,0.0
4106,1,1,0,0,1,0.0
4107,5,4,1,0,5,0.0
4108,1,0,1,0,1,0.0
4109,57,35,17,5,46,8.77
4110,31,24,7,0,22,0.0
4112,1,1,0,0,1,0.0
4113,10,5,3,2,9,20.0
4114,20,6,9,5,16,25.0
4115,8,6,1,1,8,12.5
4116,2,0,2,0,2,0.0
4117,4,3,1,0,4,0.0
4118,4,2,1,1,4,25.0
4119,1,1,0,0,1,0.0
4120,5,5,0,0,5,0.0
4121,2,2,0,0,2,0.0
4123,72,35,24,13,53,18.06
4125,4,1,3,0,4,0.0
4127,7,7,0,0,7,0.0
4128,3,1,2,0,3,0.0
4129,7,5,1,1,6,14.29
4130,11,10,1,0,10,0.0
4131,11,2,9,0,11,0.0
4132,2,1,0,1,2,50.0
4134,19,9,3,7,19,36.84
4135,1,0,1,0,1,0.0
4136,7,4,3,0,5,0.0
4137,3,1,2,0,3,0.0
4138,2,2,0,0,2,0.0
4139,1,1,0,0,1,0.0
4140,1,1,0,0,1,0.0
4141,1,0,1,0,1,0.0
4142,1,1,0,0,1,0.0
3114,1,1,0,0,1,0.0
3121,1,1,0,0,1,0.0
3122,19,12,6,1,12,5.26
3130,1,0,0,1,1,100.0
3141,1,1,0,0,1,0.0
3149,4,4,0,0,4,0.0
3152,10,6,3,1,5,10.0
3159,8,6,1,1,8,12.5
3165,1,1,0,0,1,0.0
3168,32,22,9,1,19,3.12
3169,5,5,0,0,4,0.0
3170,1,1,0,0,1,0.0
3180,1,1,0,0,1,0.0
3184,1,1,0,0,1,0.0
3185,1,1,0,0,1,0.0
3187,1,1,0,0,1,0.0
3195,1,1,0,0,1,0.0
3210,2,2,0,0,2,0.0
3216,1,1,0,0,1,0.0
3222,1,0,0,1,1,100.0
3235,1,1,0,0,1,0.0
3244,1,1,0,0,1,0.0
3247,6,2,4,0,4,0.0
3254,3,1,2,0,3,0.0
3264,3,3,0,0,3,0.0
3270,2,1,1,0,2,0.0
3279,2,2,0,0,2,0.0
3301,1,1,0,0,1,0.0
3309,1,1,0,0,1,0.0
3316,3,0,3,0,3,0.0
3341,2,1,1,0,2,0.0
3350,1,1,0,0,1,0.0
3367,16,9,6,1,14,6.25
3373,1,1,0,0,1,0.0
3384,6,4,2,0,3,0.0
3433,11,11,0,0,7,0.0
3437,1,0,1,0,1,0.0
3440,1,0,1,0,1,0.0
3443,1,1,0,0,1,0.0
3472,2,1,0,1,2,50.0
3509,1,1,0,0,1,0.0
3510,1,1,0,0,1,0.0
3531,12,10,2,0,7,0.0
3556,10,6,4,0,9,0.0
3558,2,1,1,0,2,0.0
3580,4,0,3,1,4,25.0
3594,1,0,0,1,1,100.0
3600,46,33,13,0,27,0.0
3618,1,1,0,0,1,0.0
3622,3,2,1,0,3,0.0
3638,12,9,3,0,11,0.0
3642,1,1,0,0,1,0.0
3645,1,1,0,0,1,0.0
3681,1,1,0,0,1,0.0
3685,1,1,0,0,1,0.0
3686,1,0,1,0,1,0.0
3693,1,0,1,0,1,0.0
3721,1,1,0,0,1,0.0
3727,1,1,0,0,1,0.0
3735,1,0,1,0,1,0.0
3746,1,1,0,0,1,0.0
3748,1,1,0,0,1,0.0
3774,16,10,2,4,16,25.0
3791,5,3,1,1,4,20.0
3793,16,10,5,1,14,6.25
3802,1,1,0,0,1,0.0
3830,1,0,1,0,1,0.0
3838,1,0,1,0,1,0.0
3843,7,3,3,1,3,14.29
3857,1,1,0,0,1,0.0
3865,1,0,1,0,1,0.0
3877,3,3,0,0,3,0.0
3879,4,3,1,0,4,0.0
3882,1,1,0,0,1,0.0
3884,1,1,0,0,1,0.0
3890,8,5,2,1,6,12.5
3895,3,3,0,0,3,0.0
3914,1,0,1,0,1,0.0
3919,3,1,2,0,2,0.0
3924,2,2,0,0,2,0.0
3961,6,5,1,0,4,0.0
3975,1,1,0,0,1,0.0
3992,1,0,1,0,1,0.0
3994,1,1,0,0,1,0.0
4000,15,10,5,0,5,0.0
4002,2,1,1,0,2,0.0
4006,1,1,0,0,1,0.0
4012,1,1,0,0,1,0.0
4025,7,2,2,3,7,42.86
4026,1,1,0,0,1,0.0
4031,1,1,0,0,1,0.0
4047,2,1,0,1,1,50.0
4059,1,0,0,1,1,100.0
4079,3,2,1,0,3,0.0
4082,3,2,1,0,3,0.0
4083,1,1,0,0,1,0.0
4088,20,12,5,3,15,15.0
4096,76,62,14,0,36,0.0
4122,1,1,0,0,1,0.0
4124,4,4,0,0,3,0.0
4126,1,1,0,0,1,0.0
4143,3,2,1,0,3,0.0
4144,1,0,1,0,1,0.0
4145,2,1,0,1,2,50.0
4146,1,1,0,0,1,0.0
4147,4,4,0,0,4,0.0
4148,6,6,0,0,6,0.0
4149,1,1,0,0,1,0.0
4150,1,1,0,0,1,0.0
4152,2,1,1,0,2,0.0
4153,2,0,2,0,2,0.0
4155,1,1,0,0,1,0.0
4156,3,2,1,0,3,0.0
4157,3,2,1,0,3,0.0
4158,2,1,1,0,2,0.0
4159,1,1,0,0,1,0.0
4160,5,3,0,2,5,40.0
4161,3,3,0,0,3,0.0
4162,2,1,1,0,2,0.0
4163,17,13,4,0,12,0.0
4164,4,3,1,0,1,0.0
4165,1,0,0,1,1,100.0
4166,1,1,0,0,1,0.0
4167,5,4,1,0,5,0.0
4168,3,3,0,0,3,0.0
4169,27,15,7,5,22,18.52
4170,33,9,20,4,7,12.12
4171,32,26,3,3,26,9.38
4172,1,1,0,0,1,0.0
4173,49,24,16,9,44,18.37
4174,3,3,0,0,3,0.0
4175,1,1,0,0,1,0.0
4176,1,1,0,0,1,0.0
4177,1,1,0,0,1,0.0
4178,4,3,1,0,4,0.0
4179,5,3,1,1,5,20.0
4180,156,120,35,1,65,0.64
4181,3,2,1,0,3,0.0
4182,1,1,0,0,1,0.0
4184,1,1,0,0,1,0.0
4185,3,3,0,0,3,0.0
4186,22,16,6,0,10,0.0
4187,1,0,1,0,1,0.0
4189,4,4,0,0,3,0.0
4190,20,12,8,0,3,0.0
4191,2,2,0,0,2,0.0
4192,6,5,1,0,5,0.0
4193,1,1,0,0,1,0.0
4194,1,1,0,0,1,0.0
4195,5,3,2,0,5,0.0
4197,6,4,2,0,6,0.0
4198,6,6,0,0,6,0.0
4199,2,2,0,0,2,0.0
4200,1,1,0,0,1,0.0
4201,3,3,0,0,3,0.0
4202,17,11,6,0,17,0.0
4203,1,1,0,0,1,0.0
4204,1,1,0,0,1,0.0
4206,10,3,4,3,8,30.0
4207,7,5,2,0,6,0.0
4208,3,2,1,0,3,0.0
4209,2,1,0,1,1,50.0
4210,4,1,3,0,3,0.0
4211,1,1,0,0,1,0.0
4212,1,0,1,0,1,0.0
4213,1,1,0,0,1,0.0
4215,1,0,1,0,1,0.0
4216,13,9,3,1,10,7.69
4217,66,56,9,1,64,1.52
4218,1,1,0,0,1,0.0
4219,7,5,2,0,6,0.0
4220,15,5,8,2,15,13.33
4221,1,1,0,0,1,0.0
4222,1,0,1,0,1,0.0
4224,1,1,0,0,1,0.0
4225,44,34,6,4,38,9.09
4226,6,3,2,1,6,16.67
4227,2,2,0,0,2,0.0
4229,3,1,2,0,3,0.0
4230,1,1,0,0,1,0.0
4231,4,2,2,0,4,0.0
4232,3,2,1,0,3,0.0
4233,8,7,1,0,5,0.0
4236,1,1,0,0,1,0.0
4237,21,12,7,2,13,9.52
4238,1,1,0,0,1,0.0
4239,3,1,2,0,3,0.0
4240,4,3,1,0,4,0.0
4241,1,1,0,0,1,0.0
4242,1,1,0,0,1,0.0
4243,15,10,5,0,5,0.0
4244,1,1,0,0,1,0.0
4245,5,4,1,0,5,0.0
4247,4,4,0,0,4,0.0
4248,20,13,5,2,18,10.0
4249,1,0,1,0,1,0.0
4250,6,3,3,0,6,0.0
4251,13,12,1,0,12,0.0
4252,2,2,0,0,2,0.0
4253,24,19,4,1,16,4.17
4254,2,1,1,0,2,0.0
4255,1,1,0,0,1,0.0
4256,1,1,0,0,1,0.0
4257,5,4,0,1,5,20.0
4258,23,14,9,0,10,0.0
4259,20,12,8,0,15,0.0
4260,4,4,0,0,4,0.0
4261,29,8,15,6,19,20.69
4262,1,1,0,0,1,0.0
4263,16,8,8,0,16,0.0
4264,3,2,0,1,3,33.33
4266,5,5,0,0,5,0.0
4267,2,2,0,0,2,0.0
4268,2,1,0,1,2,50.0
4269,4,3,1,0,4,0.0
4270,84,69,11,4,68,4.76
4273,4,4,0,0,4,0.0
4275,7,5,1,1,7,14.29
4276,55,29,16,10,44,18.18
4277,2,2,0,0,2,0.0
4278,3,3,0,0,3,0.0
4280,2,1,1,0,2,0.0
4281,3,3,0,0,3,0.0
4282,1,1,0,0,1,0.0
4284,8,5,3,0,8,0.0
4285,2,1,1,0,1,0.0
4286,4,4,0,0,4,0.0
4287,1,1,0,0,1,0.0
4288,54,22,29,3,44,5.56
4289,1,1,0,0,1,0.0
4290,9,3,6,0,6,0.0
4291,1,0,0,1,1,100.0
4292,2,2,0,0,2,0.0
4293,22,20,2,0,21,0.0
4294,5,5,0,0,3,0.0
4295,1,1,0,0,1,0.0
4296,2,1,1,0,2,0.0
4297,3,3,0,0,3,0.0
4298,4,3,1,0,3,0.0
4299,15,13,2,0,11,0.0
4300,10,8,2,0,9,0.0
4301,1,0,0,1,1,100.0
4302,5,3,2,0,3,0.0
4304,4,1,2,1,4,25.0
4305,20,9,8,3,17,15.0
4306,12,7,5,0,12,0.0
4307,3,1,2,0,2,0.0
4308,1,1,0,0,1,0.0
4310,33,22,11,0,33,0.0
4311,2,1,1,0,2,0.0
4312,7,4,3,0,7,0.0
4313,13,9,4,0,11,0.0
4314,2,2,0,0,2,0.0
4315,8,8,0,0,8,0.0
4316,1,1,0,0,1,0.0
4317,1,0,1,0,1,0.0
4318,5,4,1,0,3,0.0
4323,13,10,2,1,11,7.69
4324,63,22,20,21,33,33.33
4325,1,1,0,0,1,0.0
4326,39,31,5,3,34,7.69
4327,2,0,2,0,2,0.0
4328,1,1,0,0,1,0.0
4330,2,2,0,0,2,0.0
4331,3,2,1,0,2,0.0
4332,1,0,0,1,1,100.0
4333,3,3,0,0,3,0.0
4335,5,2,3,0,4,0.0
4336,2,2,0,0,2,0.0
4337,5,5,0,0,5,0.0
4338,8,5,3,0,7,0.0
4339,1,1,0,0,1,0.0
4340,2,0,2,0,2,0.0
4341,13,4,5,4,13,30.77
4342,3,0,2,1,2,33.33
4344,2,2,0,0,2,0.0
4345,1,0,1,0,1,0.0
4347,1,1,0,0,1,0.0
4348,3,2,0,1,3,33.33
4349,4,0,4,0,4,0.0
4350,2,0,2,0,2,0.0
4351,2,2,0,0,2,0.0
4352,4,2,2,0,4,0.0
4353,35,12,23,0,10,0.0
4354,1,1,0,0,1,0.0
4355,9,4,4,1,9,11.11
4356,1,0,1,0,1,0.0
4357,4,3,1,0,4,0.0
4358,7,5,0,2,4,28.57
4359,1,0,0,1,1,100.0
4360,28,18,7,3,17,10.71
4361,27,23,3,1,27,3.7
4362,1,1,0,0,1,0.0
4363,36,31,4,1,25,2.78
4364,186,121,43,22,138,11.83
4365,1,0,0,1,1,100.0
4366,2,0,0,2,2,100.0
4367,4,2,2,0,4,0.0
4368,6,2,3,1,3,16.67
4369,4,3,1,0,4,0.0
4370,1,0,0,1,1,100.0
4371,1,1,0,0,1,0.0
4372,5,5,0,0,5,0.0
4373,1,0,1,0,1,0.0
4374,1,0,1,0,1,0.0
4375,25,21,4,0,20,0.0
4376,5,4,1,0,5,0.0
4377,1,0,1,0,1,0.0
4378,2,2,0,0,2,0.0
4379,67,50,10,7,41,10.45
4380,1,0,1,0,1,0.0
4382,3,1,2,0,2,0.0
4383,2,0,2,0,2,0.0
4385,3,1,2,0,3,0.0
4386,2,2,0,0,2,0.0
4387,4,4,0,0,4,0.0
4388,3,2,1,0,3,0.0
4389,3,2,1,0,3,0.0
4390,12,10,2,0,12,0.0
4391,5,4,1,0,5,0.0
4392,29,24,2,3,29,10.34
4394,1,0,1,0,1,0.0
4395,1,0,1,0,1,0.0
1093,11,6,5,0,7,0.0
4396,8,5,2,1,7,12.5
4397,3,0,2,1,3,33.33
4399,2,2,0,0,2,0.0
4400,1,1,0,0,1,0.0
4401,1,1,0,0,1,0.0
4402,2,0,2,0,2,0.0
4404,1,1,0,0,1,0.0
4406,1,1,0,0,1,0.0
4407,2,1,1,0,1,0.0
4408,1,1,0,0,1,0.0
4410,1,0,1,0,1,0.0
4411,2,2,0,0,2,0.0
4412,1,1,0,0,1,0.0
4413,1,1,0,0,1,0.0
4414,4,4,0,0,4,0.0
4415,18,14,2,2,16,11.11
4416,1,0,1,0,1,0.0
4417,10,6,3,1,8,10.0
4418,2,2,0,0,2,0.0
4420,4,4,0,0,4,0.0
4421,3,2,0,1,3,33.33
4422,3,1,2,0,3,0.0
4423,4,1,2,1,4,25.0
4424,1,1,0,0,1,0.0
4425,2,2,0,0,2,0.0
4426,2,2,0,0,2,0.0
4427,1,1,0,0,1,0.0
4429,8,3,2,3,5,37.5
4430,15,11,4,0,15,0.0
4431,19,16,2,1,19,5.26
4432,1,0,1,0,1,0.0
4433,1,0,1,0,1,0.0
4434,4,1,2,1,4,25.0
4435,4,3,1,0,4,0.0
4436,5,2,3,0,4,0.0
4437,1,1,0,0,1,0.0
4438,1,1,0,0,1,0.0
4439,1,0,1,0,1,0.0
4440,3,2,1,0,3,0.0
4441,3,3,0,0,3,0.0
4442,6,6,0,0,6,0.0
4443,3,3,0,0,3,0.0
4444,15,8,3,4,14,26.67
4445,13,13,0,0,12,0.0
4446,1,1,0,0,1,0.0
4448,1,0,0,1,1,100.0
4449,2,2,0,0,2,0.0
4450,1,1,0,0,1,0.0
4451,7,4,2,1,6,14.29
4452,3,0,2,1,2,33.33
4453,1,1,0,0,1,0.0
4454,2,2,0,0,2,0.0
4455,27,19,8,0,25,0.0
4456,4,0,3,1,4,25.0
4457,1,1,0,0,1,0.0
4458,1,0,1,0,1,0.0
4459,2,1,0,1,2,50.0
4460,1,1,0,0,1,0.0
4461,84,43,21,20,65,23.81
4462,9,6,0,3,9,33.33
4463,1,1,0,0,1,0.0
4464,3,0,0,3,3,100.0
4465,1,1,0,0,1,0.0
4466,3,2,0,1,3,33.33
4467,1,1,0,0,1,0.0
4468,1,1,0,0,1,0.0
4470,17,6,5,6,15,35.29
4471,1,1,0,0,1,0.0
4472,28,18,7,3,24,10.71
4473,3,3,0,0,3,0.0
4474,2,1,0,1,2,50.0
4475,8,6,2,0,7,0.0
4476,1,1,0,0,1,0.0
4477,1,1,0,0,1,0.0
4478,3,0,2,1,3,33.33
4479,3,2,1,0,2,0.0
4480,1,1,0,0,1,0.0
4481,8,7,1,0,8,0.0
4483,1,1,0,0,1,0.0
4484,9,5,1,3,5,33.33
4485,1,1,0,0,1,0.0
4486,3,2,1,0,3,0.0
4487,2,2,0,0,2,0.0
4488,581,410,166,5,373,0.86
4489,4,3,1,0,4,0.0
4490,3,3,0,0,3,0.0
4492,1,0,1,0,1,0.0
4493,72,38,14,20,67,27.78
4494,1,1,0,0,1,0.0
4495,1,1,0,0,1,0.0
4496,23,14,7,2,19,8.7
4498,1,1,0,0,1,0.0
4499,1,1,0,0,1,0.0
4500,1,0,0,1,1,100.0
4501,8,6,1,1,8,12.5
4502,1,1,0,0,1,0.0
4503,24,15,7,2,16,8.33
4504,6,2,3,1,3,16.67
4505,25,18,4,3,24,12.0
4506,1,1,0,0,1,0.0
4507,1,1,0,0,1,0.0
4508,7,4,3,0,6,0.0
4509,1,0,0,1,1,100.0
4510,14,5,4,5,13,35.71
4511,10,5,3,2,10,20.0
4512,20,13,7,0,16,0.0
4513,2,2,0,0,2,0.0
4514,6,4,2,0,6,0.0
4515,3,2,1,0,3,0.0
4516,82,30,19,33,39,40.24
4517,2,1,1,0,2,0.0
4518,1,1,0,0,1,0.0
4519,1,1,0,0,1,0.0
4520,2,2,0,0,2,0.0
4521,8,4,4,0,7,0.0
4522,1,1,0,0,1,0.0
4523,1,0,1,0,1,0.0
4525,2,2,0,0,2,0.0
4526,51,37,12,2,39,3.92
4527,20,14,5,1,16,5.0
4528,1,0,1,0,1,0.0
4529,2,1,1,0,1,0.0
4530,3,2,1,0,3,0.0
4531,2,1,1,0,2,0.0
4532,4,3,0,1,4,25.0
4533,4,3,0,1,4,25.0
4535,1,1,0,0,1,0.0
4536,5,1,2,2,5,40.0
4537,1,0,0,1,1,100.0
4538,1,1,0,0,1,0.0
4539,1,0,0,1,1,100.0
4540,4,2,2,0,3,0.0
4541,1,0,1,0,1,0.0
4542,1,1,0,0,1,0.0
4543,5,3,2,0,5,0.0
4544,1,0,0,1,1,100.0
4545,3,3,0,0,3,0.0
4546,5,3,2,0,4,0.0
4547,2,2,0,0,2,0.0
4548,7,1,3,3,5,42.86
4549,3,3,0,0,3,0.0
4551,14,4,7,3,13,21.43
4552,1,0,0,1,1,100.0
4553,33,17,10,6,27,18.18
4554,4,3,1,0,4,0.0
4555,1,1,0,0,1,0.0
4556,6,3,3,0,4,0.0
4557,1,0,0,1,1,100.0
4558,10,6,3,1,8,10.0
4559,4,4,0,0,4,0.0
4560,1,1,0,0,1,0.0
4561,11,5,4,2,10,18.18
4562,5,3,1,1,5,20.0
4564,2,2,0,0,2,0.0
4565,3,0,3,0,3,0.0
4566,1,1,0,0,1,0.0
4567,10,8,2,0,6,0.0
4569,2,1,0,1,2,50.0
4570,1,0,0,1,1,100.0
4571,8,6,2,0,7,0.0
4572,2,2,0,0,2,0.0
4573,1,1,0,0,1,0.0
4574,7,3,4,0,7,0.0
4575,1,0,0,1,1,100.0
4576,1,1,0,0,1,0.0
4577,5,5,0,0,5,0.0
4579,1,0,1,0,1,0.0
4580,2,1,1,0,2,0.0
4581,1,1,0,0,1,0.0
4582,4,1,3,0,4,0.0
4583,2,2,0,0,2,0.0
4584,2,2,0,0,2,0.0
4586,1,0,0,1,1,100.0
4587,22,18,3,1,20,4.55
4588,2,0,1,1,2,50.0
4589,5,5,0,0,5,0.0
4590,1,0,1,0,1,0.0
4591,2,0,2,0,2,0.0
4592,1,1,0,0,1,0.0
4593,1,1,0,0,1,0.0
4594,1,1,0,0,1,0.0
4595,1,1,0,0,1,0.0
4596,9,9,0,0,6,0.0
4597,5,5,0,0,5,0.0
4598,2,1,1,0,2,0.0
4600,30,24,6,0,26,0.0
4601,2,0,2,0,2,0.0
4602,2,2,0,0,1,0.0
4603,15,13,2,0,14,0.0
4604,4,0,3,1,4,25.0
4605,4,3,0,1,4,25.0
4606,1,1,0,0,1,0.0
4608,10,9,0,1,10,10.0
4609,1,0,0,1,1,100.0
4610,2,0,0,2,2,100.0
4611,4,3,0,1,4,25.0
4612,5,3,1,1,4,20.0
4613,1,0,0,1,1,100.0
4614,5,4,1,0,5,0.0
4615,6,2,2,2,5,33.33
4616,3,3,0,0,3,0.0
4617,2,2,0,0,2,0.0
4618,1,0,1,0,1,0.0
4619,7,4,3,0,7,0.0
4620,1,1,0,0,1,0.0
4621,25,16,9,0,13,0.0
4622,14,5,8,1,11,7.14
4623,4,3,1,0,4,0.0
4624,1,1,0,0,1,0.0
4625,1,1,0,0,1,0.0
4626,1,1,0,0,1,0.0
4627,2,1,1,0,2,0.0
4628,2,2,0,0,2,0.0
4629,1,1,0,0,1,0.0
4631,3,3,0,0,3,0.0
4632,2,2,0,0,2,0.0
4633,1,1,0,0,1,0.0
4634,4,2,1,1,4,25.0
4636,2,1,1,0,2,0.0
4637,15,11,2,2,12,13.33
4638,3,3,0,0,3,0.0
4639,9,6,2,1,7,11.11
4640,10,6,4,0,9,0.0
4641,1,1,0,0,1,0.0
4643,4,3,1,0,4,0.0
4645,1,1,0,0,1,0.0
4647,17,8,3,6,15,35.29
4648,1,1,0,0,1,0.0
4649,2,2,0,0,2,0.0
4650,7,6,1,0,7,0.0
4651,1,1,0,0,1,0.0
4653,5,5,0,0,5,0.0
4654,9,3,6,0,6,0.0
4655,2,2,0,0,2,0.0
4656,24,14,5,5,21,20.83
4657,3,3,0,0,3,0.0
4658,1,1,0,0,1,0.0
4659,2,2,0,0,2,0.0
4660,29,28,1,0,28,0.0
4661,13,6,7,0,7,0.0
4662,2,0,2,0,2,0.0
4663,1,1,0,0,1,0.0
4664,12,1,11,0,11,0.0
4665,1,1,0,0,1,0.0
4666,4,1,3,0,4,0.0
4667,6,5,0,1,6,16.67
4668,1,1,0,0,1,0.0
4669,1,1,0,0,1,0.0
4670,4,3,1,0,4,0.0
4671,2,1,1,0,2,0.0
4672,2,1,0,1,2,50.0
4673,1,1,0,0,1,0.0
4675,1,1,0,0,1,0.0
4676,4,3,1,0,4,0.0
4678,2,1,1,0,2,0.0
4679,3,2,1,0,3,0.0
4680,1,0,1,0,1,0.0
4683,1,1,0,0,1,0.0
4684,1,1,0,0,1,0.0
4686,1,1,0,0,1,0.0
4687,1,1,0,0,1,0.0
4689,4,3,0,1,4,25.0
4690,2,1,1,0,2,0.0
4691,3,3,0,0,3,0.0
4692,1,1,0,0,1,0.0
4693,1,1,0,0,1,0.0
4694,3,2,1,0,3,0.0
4695,5,5,0,0,5,0.0
4696,1,1,0,0,1,0.0
4697,2,2,0,0,2,0.0
4698,21,16,3,2,18,9.52
4699,22,16,6,0,12,0.0
4700,6,6,0,0,6,0.0
4701,13,11,2,0,11,0.0
4702,1,0,1,0,1,0.0
3870,2,1,1,0,2,0.0
4703,20,10,8,2,11,10.0
4704,1,1,0,0,1,0.0
4707,1,0,0,1,1,100.0
4708,7,4,2,1,4,14.29
4710,9,9,0,0,9,0.0
4711,44,30,14,0,39,0.0
4712,1,0,1,0,1,0.0
4713,31,28,3,0,28,0.0
4714,2,2,0,0,2,0.0
4715,1,1,0,0,1,0.0
4717,2,1,1,0,2,0.0
4718,8,7,1,0,8,0.0
4719,2,2,0,0,2,0.0
4720,1,1,0,0,1,0.0
4721,1,0,1,0,1,0.0
4722,11,8,3,0,11,0.0
4724,2,1,1,0,2,0.0
4725,1,1,0,0,1,0.0
4726,2,2,0,0,2,0.0
4727,3,2,0,1,3,33.33
4728,1,1,0,0,1,0.0
4729,13,10,3,0,12,0.0
4730,6,5,1,0,6,0.0
4731,7,5,2,0,6,0.0
4732,2,1,1,0,2,0.0
4733,1,0,1,0,1,0.0
4734,1,0,1,0,1,0.0
4735,2,0,2,0,2,0.0
4736,1,0,0,1,1,100.0
4737,2,1,1,0,1,0.0
4738,1,0,1,0,1,0.0
4739,8,6,1,1,7,12.5
4740,1,1,0,0,1,0.0
4742,4,3,0,1,4,25.0
4743,1,1,0,0,1,0.0
4744,4,2,2,0,4,0.0
4745,21,13,6,2,19,9.52
4746,38,28,8,2,28,5.26
4747,1,1,0,0,1,0.0
4748,3,3,0,0,3,0.0
4749,85,60,19,6,65,7.06
4751,2,2,0,0,2,0.0
4752,2,2,0,0,2,0.0
4753,1,0,0,1,1,100.0
4754,1,1,0,0,1,0.0
4756,2,0,1,1,2,50.0
4757,1,0,0,1,1,100.0
4758,1,1,0,0,1,0.0
4759,1,1,0,0,1,0.0
4761,22,13,8,1,16,4.55
4763,25,16,8,1,19,4.0
4764,1,0,1,0,1,0.0
4765,2,2,0,0,2,0.0
4766,1,1,0,0,1,0.0
4767,2,2,0,0,2,0.0
4769,6,5,1,0,5,0.0
4770,6,3,3,0,6,0.0
4771,5,4,1,0,5,0.0
4772,1,0,0,1,1,100.0
4773,3,2,1,0,3,0.0
4774,2,2,0,0,2,0.0
4775,46,39,6,1,31,2.17
4776,1,1,0,0,1,0.0
4777,1,0,1,0,1,0.0
4778,1,1,0,0,1,0.0
4779,3,3,0,0,3,0.0
4780,5,3,1,1,5,20.0
4781,3,2,1,0,3,0.0
4782,1,0,1,0,1,0.0
4783,2,1,1,0,2,0.0
4784,5,2,3,0,4,0.0
4785,1,0,1,0,1,0.0
4786,1,1,0,0,1,0.0
4787,2,2,0,0,2,0.0
4789,5,3,1,1,5,20.0
4790,2,2,0,0,2,0.0
4791,1,0,1,0,1,0.0
4792,3,2,0,1,3,33.33
4793,1,1,0,0,1,0.0
4794,2,2,0,0,2,0.0
4796,1,0,1,0,1,0.0
4798,1,1,0,0,1,0.0
4799,8,5,3,0,8,0.0
4800,14,14,0,0,14,0.0
4801,9,8,1,0,9,0.0
4802,2,2,0,0,2,0.0
4803,12,8,2,2,11,16.67
4804,2,2,0,0,2,0.0
4805,1,0,1,0,1,0.0
4806,1,1,0,0,1,0.0
4807,9,5,3,1,8,11.11
4808,4,4,0,0,4,0.0
4809,2,1,1,0,2,0.0
4810,1,0,1,0,1,0.0
4811,3,3,0,0,3,0.0
4812,3,3,0,0,3,0.0
4813,1,0,1,0,1,0.0
4814,6,5,0,1,4,16.67
4815,1,0,0,1,1,100.0
4816,3,0,3,0,2,0.0
4817,6,2,4,0,6,0.0
