shop_id,total_interactions,clicks,cart_additions,purchases,unique_products,unique_brands,purchase_share_percent
20338366,1,0,1,0,1,1,0.0
98123144,1,1,0,0,1,1,0.0
9101927,4,3,1,0,4,3,0.0
2388573,8,7,1,0,6,1,0.0
19912600,1,0,1,0,1,1,0.0
34266084,2,2,0,0,2,1,0.0
95724279,2,2,0,0,2,1,0.0
68558980,3,1,2,0,3,2,0.0
1010358,10,4,5,1,9,1,10.0
80641400,1,1,0,0,1,1,0.0
92571064,1,0,1,0,1,1,0.0
85260648,1,0,0,1,1,1,100.0
60230746,4,0,4,0,3,1,0.0
17030631,6,1,4,1,3,1,16.67
34486645,3,3,0,0,2,1,0.0
76366493,3,3,0,0,3,1,0.0
22425880,5,3,2,0,2,1,0.0
21666273,1,1,0,0,1,1,0.0
21869721,1,0,1,0,1,1,0.0
16219905,6,2,2,2,6,1,33.33
76593912,1,1,0,0,1,1,0.0
87002889,2,1,1,0,2,1,0.0
73169773,9,4,4,1,5,1,11.11
39539128,1,1,0,0,1,1,0.0
36353029,1,1,0,0,1,1,0.0
95954009,1,1,0,0,1,1,0.0
90742851,3,2,0,1,2,2,33.33
79309512,2,2,0,0,1,1,0.0
63230702,1,1,0,0,1,1,0.0
50492624,4,3,1,0,4,1,0.0
65856258,5,2,3,0,4,1,0.0
45194764,1,1,0,0,1,1,0.0
19062415,2,2,0,0,2,1,0.0
12354880,7,5,2,0,7,1,0.0
51682240,1,1,0,0,1,1,0.0
6505353,5,5,0,0,4,1,0.0
90962031,17,12,4,1,17,15,5.88
29762105,8,3,3,2,4,1,25.0
65462708,22,18,4,0,19,1,0.0
16967328,5,5,0,0,4,1,0.0
55490443,4,3,1,0,4,1,0.0
90706311,2,2,0,0,1,1,0.0
40046068,1,0,1,0,1,1,0.0
98911589,5,2,3,0,4,1,0.0
34613925,1,1,0,0,1,1,0.0
40754293,7,7,0,0,5,1,0.0
88012683,1,1,0,0,1,1,0.0
33500226,3,2,0,1,3,1,33.33
60405031,2,2,0,0,2,1,0.0
7819735,7,5,1,1,5,3,14.29
48706328,5,5,0,0,5,1,0.0
72702990,7,7,0,0,7,1,0.0
51836047,5,2,2,1,5,1,20.0
37275957,5,2,2,1,4,1,20.0
81379763,2,2,0,0,1,1,0.0
64122183,5,3,2,0,5,4,0.0
36536948,1,1,0,0,1,1,0.0
10620742,1,1,0,0,1,1,0.0
29096868,2,0,2,0,2,1,0.0
34845352,13,9,3,1,11,1,7.69
80665194,6,6,0,0,5,1,0.0
26873255,4,4,0,0,4,1,0.0
88327451,2,2,0,0,2,2,0.0
29178358,4,2,1,1,4,1,25.0
32278640,11,8,2,1,10,1,9.09
25751662,1,1,0,0,1,1,0.0
21365266,1,1,0,0,1,1,0.0
11586406,4,3,1,0,4,4,0.0
73273535,5,5,0,0,4,1,0.0
65468420,1,1,0,0,1,1,0.0
101194,3,2,1,0,3,1,0.0
77775022,3,3,0,0,3,1,0.0
43231686,7,6,1,0,5,1,0.0
7709318,2,2,0,0,1,1,0.0
33779179,3,3,0,0,3,1,0.0
37020077,3,1,1,1,2,1,33.33
97884286,1,1,0,0,1,1,0.0
20024166,1,1,0,0,1,1,0.0
42397564,7,4,2,1,7,1,14.29
36967603,5,3,2,0,5,1,0.0
36263109,12,8,4,0,9,1,0.0
53058590,2,2,0,0,2,1,0.0
54409316,13,8,1,4,11,1,30.77
64409381,4,1,2,1,3,1,25.0
62386565,3,2,1,0,3,1,0.0
2496002,3,3,0,0,3,2,0.0
10705769,12,7,4,1,9,2,8.33
11129567,11,8,2,1,10,1,9.09
43043799,3,3,0,0,2,1,0.0
78006838,5,3,2,0,4,2,0.0
3554221,1,1,0,0,1,1,0.0
45431193,4,2,2,0,4,1,0.0
45547963,2,2,0,0,2,1,0.0
15214066,6,1,2,3,6,6,50.0
44635387,4,3,1,0,4,4,0.0
94285121,7,5,2,0,7,7,0.0
23686521,1,1,0,0,1,1,0.0
89536988,4,3,1,0,4,1,0.0
94072358,1,1,0,0,1,1,0.0
17183365,1,1,0,0,1,1,0.0
8209246,5,5,0,0,5,1,0.0
35639069,1,1,0,0,1,1,0.0
30725214,15,8,4,3,11,1,20.0
28995990,3,1,2,0,3,2,0.0
4783055,4,3,1,0,4,1,0.0
18709962,8,7,0,1,8,1,12.5
33870849,5,3,1,1,5,4,20.0
57987099,2,2,0,0,2,1,0.0
62125043,3,2,1,0,1,1,0.0
72723039,1,1,0,0,1,1,0.0
90076304,26,19,3,4,19,1,15.38
70820708,6,5,1,0,5,1,0.0
92080672,8,4,4,0,7,1,0.0
99048607,1,1,0,0,1,1,0.0
98508987,4,4,0,0,4,4,0.0
37718743,11,10,1,0,10,1,0.0
84610305,10,8,2,0,7,1,0.0
64796286,8,5,2,1,7,1,12.5
65319233,2,1,1,0,2,2,0.0
57079903,6,2,3,1,2,1,16.67
78295531,2,2,0,0,2,1,0.0
83636136,1,1,0,0,1,1,0.0
87563277,3,2,1,0,3,3,0.0
92804917,1,1,0,0,1,1,0.0
98154761,2,2,0,0,2,1,0.0
60526261,1,1,0,0,1,1,0.0
63683678,1,1,0,0,1,1,0.0
42456760,1,1,0,0,1,1,0.0
85591029,7,6,1,0,2,1,0.0
45902467,3,2,1,0,3,1,0.0
30008596,6,5,1,0,6,1,0.0
62188664,5,5,0,0,4,1,0.0
83603927,7,5,2,0,6,1,0.0
59784307,1,1,0,0,1,1,0.0
18510858,3,3,0,0,3,1,0.0
91208992,12,9,3,0,11,1,0.0
37655750,1,1,0,0,1,1,0.0
73237201,1,1,0,0,1,1,0.0
73535878,1,1,0,0,1,1,0.0
32361142,4,3,1,0,4,1,0.0
71996171,3,3,0,0,3,1,0.0
51888922,1,1,0,0,1,1,0.0
48772446,1,1,0,0,1,1,0.0
93507035,5,4,1,0,5,1,0.0
24086283,6,5,0,1,6,1,16.67
28474197,3,1,0,2,2,2,66.67
85467124,6,4,2,0,5,4,0.0
55853014,1,1,0,0,1,1,0.0
88411179,1,1,0,0,1,1,0.0
50448682,8,8,0,0,8,1,0.0
37617092,3,3,0,0,3,1,0.0
72550971,5,5,0,0,5,1,0.0
67847976,1,0,1,0,1,1,0.0
79884397,2,2,0,0,2,1,0.0
69306061,1,1,0,0,1,1,0.0
70614694,4,4,0,0,4,1,0.0
51634735,3,3,0,0,3,1,0.0
46380732,3,3,0,0,3,1,0.0
62267843,5,4,1,0,5,1,0.0
8920758,2,2,0,0,2,1,0.0
88338857,2,2,0,0,2,1,0.0
34017518,4,3,1,0,4,1,0.0
67001639,2,1,1,0,2,1,0.0
76617803,4,4,0,0,4,1,0.0
53868981,1,1,0,0,1,1,0.0
38255987,4,3,1,0,4,1,0.0
66592693,1,1,0,0,1,1,0.0
51929347,2,1,1,0,2,1,0.0
60157914,1,0,1,0,1,1,0.0
22647950,5,4,1,0,5,2,0.0
84492253,1,0,1,0,1,1,0.0
65746433,2,1,1,0,2,1,0.0
94287661,1,1,0,0,1,1,0.0
46274969,1,1,0,0,1,1,0.0
2469951,3,1,2,0,2,1,0.0
5089584,1,1,0,0,1,1,0.0
29143301,2,1,0,1,2,1,50.0
99133011,4,4,0,0,3,1,0.0
81372547,11,4,4,3,11,2,27.27
77159079,2,1,1,0,2,2,0.0
92646580,1,0,1,0,1,1,0.0
34787723,1,1,0,0,1,1,0.0
88190788,1,0,1,0,1,1,0.0
3415199,16,10,6,0,16,1,0.0
69664158,1,1,0,0,1,1,0.0
77793413,1,1,0,0,1,1,0.0
71971962,6,6,0,0,6,1,0.0
8123942,1,1,0,0,1,1,0.0
18965905,12,8,4,0,10,1,0.0
43714007,1,1,0,0,1,1,0.0
70388002,1,1,0,0,1,1,0.0
62161862,3,2,1,0,2,2,0.0
36802594,1,1,0,0,1,1,0.0
66031543,6,5,1,0,4,1,0.0
64037143,6,5,1,0,3,1,0.0
76351923,1,0,1,0,1,1,0.0
74211053,2,2,0,0,2,2,0.0
24296044,7,6,0,1,5,1,14.29
73769901,2,2,0,0,2,2,0.0
74747579,6,5,1,0,6,1,0.0
91779971,1,1,0,0,1,1,0.0
57418174,1,1,0,0,1,1,0.0
52018607,4,3,0,1,2,2,25.0
40243937,1,1,0,0,1,1,0.0
88100511,3,2,1,0,1,1,0.0
51020671,4,3,1,0,3,1,0.0
52481002,2,1,0,1,1,1,50.0
18198730,2,2,0,0,2,1,0.0
67486345,7,6,1,0,7,2,0.0
29316635,1,1,0,0,1,1,0.0
89322777,1,1,0,0,1,1,0.0
75391873,1,1,0,0,1,1,0.0
54912036,1,1,0,0,1,1,0.0
74957330,2,2,0,0,2,1,0.0
15625140,2,2,0,0,2,1,0.0
28266169,3,2,1,0,3,1,0.0
1960826,3,2,1,0,3,1,0.0
66557584,4,4,0,0,3,2,0.0
91290245,2,0,2,0,2,1,0.0
2117596,6,2,3,1,4,1,16.67
11563388,2,2,0,0,2,1,0.0
26886292,12,8,2,2,7,2,16.67
77587413,1,1,0,0,1,1,0.0
12065908,2,1,1,0,1,1,0.0
27232402,3,3,0,0,3,1,0.0
76615649,7,4,3,0,5,2,0.0
94217181,10,6,4,0,8,3,0.0
67928040,2,1,1,0,2,1,0.0
99964355,5,2,3,0,4,1,0.0
30670683,1,1,0,0,1,1,0.0
9242214,1,0,1,0,1,1,0.0
93616315,1,0,1,0,1,1,0.0
79870699,1,1,0,0,1,1,0.0
89165471,1,1,0,0,1,1,0.0
87121763,15,11,4,0,14,1,0.0
77746121,2,1,0,1,2,1,50.0
94106740,5,5,0,0,4,1,0.0
77667228,12,8,3,1,4,1,8.33
67929559,3,1,2,0,3,1,0.0
51018380,1,1,0,0,1,1,0.0
46521722,2,1,1,0,2,2,0.0
62765044,16,14,2,0,9,1,0.0
2501379,4,4,0,0,2,1,0.0
11393940,5,3,2,0,5,1,0.0
16464784,2,1,0,1,2,2,50.0
16755424,8,6,2,0,8,1,0.0
68852092,2,1,1,0,1,1,0.0
89568187,5,4,1,0,3,1,0.0
50409170,2,1,1,0,1,1,0.0
5698651,1,1,0,0,1,1,0.0
32667885,3,3,0,0,3,1,0.0
21033100,5,4,1,0,5,1,0.0
44295396,3,3,0,0,3,1,0.0
10884763,1,1,0,0,1,1,0.0
89372802,21,16,4,1,21,1,4.76
45927482,3,2,1,0,3,1,0.0
15077378,4,0,2,2,3,2,50.0
1426007,7,7,0,0,5,1,0.0
64554526,5,4,1,0,5,1,0.0
87628291,3,2,1,0,1,1,0.0
12894557,1,1,0,0,1,1,0.0
71848596,1,0,1,0,1,1,0.0
43447244,1,1,0,0,1,1,0.0
16756113,3,1,2,0,3,1,0.0
59315788,4,3,1,0,4,1,0.0
55741996,8,5,2,1,7,5,12.5
52239494,11,8,1,2,11,3,18.18
31602805,26,16,7,3,21,3,11.54
81208136,1,1,0,0,1,1,0.0
47998753,2,2,0,0,2,1,0.0
93137741,4,4,0,0,4,1,0.0
85357303,4,1,3,0,4,1,0.0
30841050,1,1,0,0,1,1,0.0
212911,1,1,0,0,1,1,0.0
77745368,1,1,0,0,1,1,0.0
36562911,4,4,0,0,4,1,0.0
12894645,6,4,0,2,4,1,33.33
54236496,2,2,0,0,2,1,0.0
1702922,4,4,0,0,4,1,0.0
53800028,1,1,0,0,1,1,0.0
18524729,7,7,0,0,7,1,0.0
34254811,2,2,0,0,2,1,0.0
95715039,1,1,0,0,1,1,0.0
76190650,3,0,2,1,3,3,33.33
56838246,4,2,2,0,4,1,0.0
61629975,1,0,1,0,1,1,0.0
92852280,1,1,0,0,1,1,0.0
65333977,7,2,2,3,6,1,42.86
34698565,1,1,0,0,1,1,0.0
59219896,2,0,2,0,1,1,0.0
9740370,2,1,1,0,2,1,0.0
92453108,5,4,1,0,5,4,0.0
44048863,10,7,2,1,4,1,10.0
12968419,7,2,4,1,6,1,14.29
70604680,3,3,0,0,3,3,0.0
68012903,13,7,4,2,9,1,15.38
8320263,4,4,0,0,4,4,0.0
5684680,2,2,0,0,2,2,0.0
26585563,2,2,0,0,2,1,0.0
33058040,5,4,1,0,5,2,0.0
74792098,3,3,0,0,3,1,0.0
77175367,1,1,0,0,1,1,0.0
21376422,4,4,0,0,3,1,0.0
5195841,3,3,0,0,3,1,0.0
8745431,1,1,0,0,1,1,0.0
69889187,4,4,0,0,2,1,0.0
73449721,1,1,0,0,1,1,0.0
84243945,2,1,0,1,1,1,50.0
47293098,7,6,1,0,6,5,0.0
86811434,3,3,0,0,3,1,0.0
84809522,37,31,3,3,28,1,8.11
47267813,4,2,2,0,3,1,0.0
67114280,1,1,0,0,1,1,0.0
3363896,1,1,0,0,1,1,0.0
4755725,13,9,2,2,10,1,15.38
12489933,1,1,0,0,1,1,0.0
33758264,6,6,0,0,6,4,0.0
28136360,1,0,1,0,1,1,0.0
46818041,1,0,1,0,1,1,0.0
35503571,4,2,1,1,4,1,25.0
32809942,1,1,0,0,1,1,0.0
87991302,1,0,1,0,1,1,0.0
49221928,3,1,2,0,3,1,0.0
18056418,2,2,0,0,2,1,0.0
30228369,3,2,1,0,3,1,0.0
31507107,6,4,2,0,5,1,0.0
1588254,2,1,0,1,2,1,50.0
96635123,4,4,0,0,3,1,0.0
87695218,7,3,2,2,5,1,28.57
70867983,8,5,3,0,7,4,0.0
64345694,4,1,3,0,4,3,0.0
56038091,2,2,0,0,2,2,0.0
77182063,1,1,0,0,1,1,0.0
70857635,1,1,0,0,1,1,0.0
67885467,8,8,0,0,6,1,0.0
65330127,3,3,0,0,3,1,0.0
87060532,6,3,3,0,6,3,0.0
28799938,13,9,4,0,12,1,0.0
34607482,1,0,1,0,1,1,0.0
59476239,1,1,0,0,1,1,0.0
83343050,4,3,1,0,4,1,0.0
26974724,1,1,0,0,1,1,0.0
99296762,4,2,2,0,4,2,0.0
52334595,1,0,1,0,1,1,0.0
24159469,3,2,1,0,3,1,0.0
3108636,3,2,0,1,3,1,33.33
23146970,15,7,5,3,11,1,20.0
1729870,2,1,1,0,2,1,0.0
84508525,1,1,0,0,1,1,0.0
78805895,2,1,1,0,2,1,0.0
76526341,3,3,0,0,3,1,0.0
44938258,1,1,0,0,1,1,0.0
14846452,1,1,0,0,1,1,0.0
73746651,5,4,1,0,5,1,0.0
27795942,1,0,1,0,1,1,0.0
50751842,2,1,0,1,2,1,50.0
58020399,5,3,2,0,5,3,0.0
71191732,1,1,0,0,1,1,0.0
40956725,2,1,1,0,2,1,0.0
98190763,1,1,0,0,1,1,0.0
33935626,11,8,3,0,7,1,0.0
29699399,4,3,1,0,4,3,0.0
85993761,2,1,1,0,2,1,0.0
93132868,6,5,1,0,5,1,0.0
49562224,4,4,0,0,4,1,0.0
14340176,6,5,1,0,5,1,0.0
28467388,7,6,1,0,5,1,0.0
4371644,10,8,2,0,9,1,0.0
3818223,3,3,0,0,3,1,0.0
38397232,2,1,1,0,2,1,0.0
68355492,9,7,2,0,9,5,0.0
61245575,1,1,0,0,1,1,0.0
58730358,2,1,0,1,1,1,50.0
70050602,4,3,1,0,3,2,0.0
69978039,9,4,4,1,9,9,11.11
61224923,7,5,2,0,5,1,0.0
7083618,1,1,0,0,1,1,0.0
81186584,1,1,0,0,1,1,0.0
1715894,6,4,0,2,6,1,33.33
88945797,4,3,1,0,3,3,0.0
91878311,8,4,3,1,1,1,12.5
483026,2,1,1,0,2,1,0.0
36672462,1,1,0,0,1,1,0.0
2258743,13,9,3,1,2,1,7.69
66237678,8,6,2,0,3,1,0.0
99974795,4,3,1,0,2,1,0.0
92848179,1,0,1,0,1,1,0.0
72180027,9,7,1,1,9,2,11.11
24853127,1,1,0,0,1,1,0.0
63479624,11,8,2,1,8,1,9.09
46888578,1,1,0,0,1,1,0.0
9445181,2,1,0,1,2,1,50.0
8989543,4,3,1,0,4,3,0.0
87322302,3,1,2,0,3,1,0.0
29753144,1,0,1,0,1,1,0.0
2692269,1,1,0,0,1,1,0.0
3825383,7,6,1,0,4,1,0.0
35063935,6,4,1,1,3,1,16.67
46626577,2,2,0,0,2,1,0.0
47778838,1,1,0,0,1,1,0.0
95777182,1,0,1,0,1,1,0.0
51240222,2,2,0,0,2,2,0.0
94780826,6,4,2,0,5,1,0.0
88350043,2,1,1,0,2,1,0.0
33764153,1,1,0,0,1,1,0.0
46629083,1,1,0,0,1,1,0.0
72741327,3,3,0,0,3,1,0.0
80602303,2,2,0,0,2,1,0.0
41803221,9,7,2,0,7,1,0.0
85136841,2,2,0,0,2,1,0.0
68081899,14,11,3,0,13,8,0.0
55827736,1,1,0,0,1,1,0.0
4944935,1,1,0,0,1,1,0.0
53014357,2,2,0,0,2,2,0.0
3409669,5,4,1,0,3,1,0.0
39701642,6,4,2,0,6,1,0.0
54090629,4,3,1,0,4,1,0.0
81699316,8,6,1,1,6,1,12.5
44615431,3,1,1,1,3,1,33.33
23910783,2,2,0,0,2,1,0.0
43283574,4,3,1,0,4,1,0.0
74076855,4,3,1,0,4,1,0.0
71022403,2,2,0,0,1,1,0.0
33131506,9,7,1,1,1,1,11.11
20377960,13,10,3,0,13,1,0.0
60317429,6,2,4,0,3,1,0.0
57231702,4,1,2,1,2,1,25.0
59624101,1,1,0,0,1,1,0.0
81841811,1,1,0,0,1,1,0.0
93227897,2,1,1,0,2,1,0.0
37378398,2,2,0,0,2,1,0.0
10220931,5,3,2,0,5,1,0.0
25567282,1,1,0,0,1,1,0.0
56327595,2,2,0,0,2,1,0.0
13485090,1,1,0,0,1,1,0.0
17155019,4,3,1,0,3,1,0.0
26711842,3,3,0,0,3,2,0.0
40560474,1,1,0,0,1,1,0.0
77656276,1,1,0,0,1,1,0.0
28191082,26,17,6,3,15,1,11.54
66569910,3,3,0,0,3,1,0.0
16056071,3,2,1,0,3,1,0.0
38115905,3,2,1,0,3,1,0.0
29415103,2,2,0,0,2,1,0.0
49483508,3,3,0,0,3,1,0.0
5368613,10,5,5,0,4,1,0.0
97246222,1,1,0,0,1,1,0.0
99684076,1,1,0,0,1,1,0.0
18006437,4,4,0,0,4,2,0.0
84579012,2,2,0,0,2,1,0.0
46687575,5,1,4,0,5,5,0.0
15865527,4,2,1,1,4,1,25.0
73150667,1,1,0,0,1,1,0.0
89688230,1,1,0,0,1,1,0.0
51090149,5,3,2,0,5,3,0.0
65368724,7,2,0,5,6,2,71.43
49162919,5,4,1,0,5,2,0.0
77083796,8,7,1,0,8,7,0.0
98337913,2,1,1,0,1,1,0.0
83654306,6,4,2,0,5,1,0.0
4655072,3,3,0,0,3,1,0.0
60053919,5,3,1,1,5,1,20.0
80777044,3,3,0,0,3,1,0.0
62811141,2,2,0,0,2,1,0.0
15247140,3,3,0,0,2,1,0.0
96745542,5,3,2,0,3,1,0.0
23768896,1,0,0,1,1,1,100.0
69973078,2,2,0,0,2,1,0.0
70931599,10,6,4,0,8,1,0.0
54678905,5,3,2,0,5,1,0.0
12613246,2,0,2,0,2,1,0.0
27090062,1,0,1,0,1,1,0.0
48214299,2,1,1,0,2,2,0.0
36151134,1,1,0,0,1,1,0.0
16311069,1,1,0,0,1,1,0.0
9837965,16,13,3,0,11,1,0.0
81201489,1,1,0,0,1,1,0.0
91755607,1,1,0,0,1,1,0.0
58886955,2,1,1,0,2,1,0.0
65820308,18,17,1,0,16,1,0.0
37287837,12,7,4,1,8,1,8.33
93355631,15,8,4,3,6,1,20.0
57276792,1,1,0,0,1,1,0.0
3102935,4,4,0,0,4,1,0.0
10576216,2,1,1,0,2,1,0.0
65312783,38,31,7,0,10,1,0.0
97794819,2,1,1,0,2,1,0.0
84398715,2,1,0,1,2,1,50.0
39357044,6,5,1,0,6,1,0.0
36708604,2,0,2,0,2,1,0.0
26175665,4,2,2,0,4,1,0.0
32289800,2,2,0,0,2,1,0.0
80638883,1,1,0,0,1,1,0.0
6340843,3,2,1,0,3,2,0.0
26706953,3,2,1,0,2,1,0.0
63405938,7,6,1,0,7,6,0.0
15417183,8,7,1,0,5,1,0.0
28091048,3,3,0,0,3,1,0.0
38282770,3,3,0,0,3,2,0.0
99782663,2,2,0,0,2,2,0.0
14673126,4,4,0,0,4,3,0.0
59834435,9,9,0,0,9,1,0.0
96631845,4,4,0,0,4,1,0.0
74682063,3,2,1,0,3,1,0.0
79307992,9,6,3,0,8,1,0.0
33912133,19,11,5,3,13,1,15.79
28081052,1,1,0,0,1,1,0.0
14365939,7,7,0,0,7,1,0.0
31316662,1,1,0,0,1,1,0.0
21765859,1,0,1,0,1,1,0.0
62241790,3,3,0,0,3,2,0.0
71098956,2,2,0,0,2,1,0.0
65137074,2,0,2,0,2,1,0.0
93621994,2,1,1,0,2,1,0.0
5134156,3,3,0,0,3,3,0.0
76209586,1,1,0,0,1,1,0.0
56436941,3,2,1,0,3,1,0.0
47936897,2,2,0,0,2,1,0.0
78248613,2,2,0,0,2,1,0.0
63335007,7,6,1,0,6,5,0.0
77015519,1,1,0,0,1,1,0.0
12929422,3,3,0,0,3,2,0.0
18828734,2,2,0,0,2,1,0.0
51828376,2,2,0,0,2,1,0.0
78678457,7,5,1,1,4,1,14.29
66090350,2,2,0,0,2,2,0.0
68846022,2,2,0,0,2,1,0.0
43919601,2,2,0,0,2,1,0.0
41199521,3,2,1,0,3,1,0.0
8478200,3,2,1,0,3,1,0.0
91991244,1,0,1,0,1,1,0.0
55963156,3,3,0,0,3,1,0.0
27615475,6,5,1,0,4,1,0.0
53527328,6,4,2,0,6,1,0.0
43354655,3,2,1,0,3,1,0.0
12013124,1,1,0,0,1,1,0.0
47070016,3,1,1,1,3,1,33.33
51362859,5,3,2,0,3,1,0.0
9527348,1,1,0,0,1,1,0.0
12081526,27,23,2,2,18,1,7.41
49171196,1,1,0,0,1,1,0.0
6293872,1,1,0,0,1,1,0.0
45544617,1,1,0,0,1,1,0.0
60173308,4,2,2,0,4,1,0.0
30493062,2,2,0,0,2,1,0.0
42017656,2,2,0,0,2,1,0.0
2059500,14,6,7,1,8,2,7.14
90545115,2,1,1,0,2,1,0.0
54469374,1,1,0,0,1,1,0.0
35907277,4,3,1,0,3,1,0.0
14474345,2,2,0,0,2,1,0.0
60543261,4,4,0,0,2,2,0.0
37542878,5,5,0,0,5,3,0.0
74795145,1,1,0,0,1,1,0.0
22215679,1,1,0,0,1,1,0.0
11074460,3,2,0,1,3,2,33.33
29187972,2,2,0,0,2,1,0.0
12571251,29,12,13,4,16,6,13.79
51657287,1,1,0,0,1,1,0.0
98292289,10,7,3,0,6,2,0.0
30097019,1,0,1,0,1,1,0.0
95679842,23,15,2,6,15,2,26.09
35827227,6,3,1,2,5,1,33.33
67651783,3,3,0,0,3,1,0.0
55460635,5,3,2,0,5,1,0.0
51933246,1,1,0,0,1,1,0.0
66566751,12,9,2,1,11,2,8.33
92464787,9,8,1,0,5,1,0.0
95612044,2,2,0,0,2,1,0.0
2989137,1,1,0,0,1,1,0.0
20521806,4,3,1,0,2,1,0.0
25672856,5,4,1,0,3,2,0.0
76018805,2,0,2,0,2,1,0.0
95936588,4,2,1,1,3,1,25.0
20323695,12,8,4,0,11,1,0.0
50083355,1,1,0,0,1,1,0.0
12082286,3,3,0,0,2,1,0.0
28327167,2,2,0,0,1,1,0.0
79253425,5,4,1,0,5,1,0.0
12844840,4,3,1,0,4,1,0.0
56471993,3,1,2,0,1,1,0.0
91345985,4,2,1,1,3,1,25.0
42513185,1,1,0,0,1,1,0.0
61472126,1,1,0,0,1,1,0.0
20287306,6,3,3,0,4,1,0.0
61822876,5,3,1,1,3,1,20.0
52387118,5,2,3,0,2,1,0.0
72586899,3,2,1,0,3,2,0.0
94317619,6,5,1,0,4,2,0.0
49959822,14,12,2,0,10,1,0.0
61426637,3,3,0,0,3,1,0.0
4161317,1,1,0,0,1,1,0.0
5530788,2,2,0,0,2,1,0.0
48612286,1,1,0,0,1,1,0.0
3111207,6,6,0,0,6,1,0.0
47782369,9,7,2,0,9,3,0.0
27948721,7,5,2,0,7,1,0.0
56035183,1,0,1,0,1,1,0.0
48586059,8,6,1,1,5,2,12.5
43871194,4,1,2,1,4,1,25.0
67335438,7,7,0,0,6,1,0.0
33450170,2,2,0,0,1,1,0.0
67438645,1,1,0,0,1,1,0.0
12974396,5,1,3,1,4,2,20.0
89512583,3,3,0,0,3,1,0.0
29088275,3,2,1,0,3,1,0.0
72664187,2,1,0,1,2,1,50.0
77218335,7,7,0,0,6,1,0.0
85470676,11,8,3,0,8,1,0.0
59285827,3,3,0,0,2,1,0.0
67657747,12,12,0,0,12,4,0.0
48917230,3,3,0,0,3,1,0.0
88131156,1,1,0,0,1,1,0.0
93104946,5,2,3,0,3,1,0.0
6061418,2,2,0,0,2,1,0.0
89122424,1,0,1,0,1,1,0.0
73072169,2,2,0,0,2,1,0.0
21271260,7,6,0,1,5,1,14.29
76616231,1,1,0,0,1,1,0.0
10995759,2,2,0,0,2,2,0.0
94042235,3,3,0,0,3,1,0.0
25612555,1,1,0,0,1,1,0.0
22893042,22,16,3,3,20,1,13.64
35130811,18,15,0,3,14,1,16.67
63559315,3,2,1,0,3,1,0.0
46113122,1,0,1,0,1,1,0.0
43914621,5,5,0,0,4,1,0.0
18579456,8,7,0,1,7,2,12.5
36057877,4,4,0,0,4,1,0.0
57081180,1,1,0,0,1,1,0.0
78464936,1,1,0,0,1,1,0.0
20301813,1,1,0,0,1,1,0.0
2801594,3,3,0,0,3,1,0.0
25602234,11,7,2,2,10,1,18.18
85938950,1,1,0,0,1,1,0.0
77870039,2,2,0,0,2,1,0.0
47811729,1,1,0,0,1,1,0.0
21413008,1,1,0,0,1,1,0.0
30769043,3,2,1,0,3,2,0.0
38140871,2,1,1,0,2,2,0.0
785827,2,1,0,1,2,1,50.0
24505854,4,3,1,0,3,1,0.0
24064298,6,4,1,1,2,1,16.67
63387944,7,4,2,1,6,1,14.29
50209754,1,1,0,0,1,1,0.0
76314053,23,13,6,4,17,1,17.39
35414120,4,3,1,0,2,1,0.0
49483091,14,10,4,0,10,1,0.0
81028353,1,0,0,1,1,1,100.0
41818792,3,2,1,0,3,3,0.0
65848801,2,2,0,0,2,1,0.0
16183716,1,0,0,1,1,1,100.0
52460408,3,0,3,0,3,1,0.0
32217921,5,5,0,0,5,1,0.0
84079817,1,1,0,0,1,1,0.0
40922225,3,2,1,0,3,1,0.0
25880430,4,4,0,0,4,1,0.0
85602653,1,1,0,0,1,1,0.0
82589922,3,0,2,1,3,1,33.33
56223443,1,1,0,0,1,1,0.0
88519471,1,1,0,0,1,1,0.0
1140020,1,1,0,0,1,1,0.0
22246711,3,2,1,0,3,1,0.0
1580910,2,0,2,0,1,1,0.0
69689887,4,4,0,0,2,1,0.0
88374994,1,1,0,0,1,1,0.0
30479536,5,5,0,0,5,3,0.0
87269573,3,3,0,0,3,1,0.0
81871516,19,16,3,0,18,3,0.0
84950412,3,3,0,0,3,2,0.0
34458537,8,6,2,0,8,2,0.0
11356238,5,2,1,2,3,1,40.0
25545315,1,1,0,0,1,1,0.0
2112099,2,0,2,0,2,1,0.0
9942629,9,8,1,0,9,1,0.0
68085618,16,13,2,1,8,1,6.25
67749882,2,0,2,0,2,1,0.0
46545229,3,2,1,0,3,1,0.0
8367605,8,3,3,2,8,3,25.0
67126826,1,1,0,0,1,1,0.0
98441321,5,5,0,0,5,5,0.0
23758329,5,3,2,0,5,1,0.0
97462844,4,1,3,0,4,1,0.0
36205677,1,0,0,1,1,1,100.0
13441247,12,9,3,0,10,3,0.0
86703420,9,6,3,0,6,1,0.0
33541525,3,2,1,0,3,1,0.0
56673124,1,1,0,0,1,1,0.0
65335909,2,1,0,1,2,1,50.0
5700222,10,6,3,1,6,1,10.0
25400789,12,8,2,2,10,1,16.67
13482831,11,9,1,1,7,1,9.09
45504420,12,11,1,0,10,1,0.0
58699745,8,6,2,0,7,1,0.0
21244189,2,1,1,0,2,1,0.0
23797538,3,3,0,0,3,2,0.0
91114485,3,1,2,0,2,1,0.0
