category_level_4_id,total_interactions,clicks,cart_additions,purchases,unique_products,purchase_share_percent
54565969,1,1,0,0,1,0.0
78567180,1,0,1,0,1,0.0
66676664,1,1,0,0,1,0.0
68907834,2,1,1,0,2,0.0
62654359,4,3,1,0,4,0.0
45870249,5,4,1,0,5,0.0
22883611,2,2,0,0,2,0.0
1315680,1,1,0,0,1,0.0
4985148,10,6,3,1,10,10.0
22073417,3,1,2,0,2,0.0
25731898,4,2,1,1,4,25.0
96702126,8,8,0,0,8,0.0
1105641,1,1,0,0,1,0.0
79529612,2,2,0,0,1,0.0
5068865,2,2,0,0,2,0.0
12826612,7,7,0,0,6,0.0
58028672,2,2,0,0,2,0.0
93707296,1,0,1,0,1,0.0
75665127,1,1,0,0,1,0.0
79718587,10,5,3,2,7,20.0
16940781,2,1,1,0,2,0.0
98497946,13,7,5,1,13,7.69
3746067,3,3,0,0,3,0.0
42192852,6,3,3,0,6,0.0
87214710,7,6,1,0,7,0.0
39149369,1,1,0,0,1,0.0
98501315,2,1,0,1,2,50.0
44307414,4,2,2,0,4,0.0
94018963,7,6,1,0,7,0.0
60136731,3,3,0,0,3,0.0
94827246,4,4,0,0,4,0.0
90530377,3,2,1,0,3,0.0
7513754,1,1,0,0,1,0.0
17629764,11,6,5,0,9,0.0
99614492,9,3,6,0,8,0.0
58954575,4,4,0,0,4,0.0
27806520,3,3,0,0,3,0.0
38298632,7,5,1,1,7,14.29
57774818,11,8,3,0,11,0.0
95888639,1,0,1,0,1,0.0
49109238,1,1,0,0,1,0.0
29828193,4,3,1,0,3,0.0
19568180,1,0,1,0,1,0.0
56768789,1,1,0,0,1,0.0
19791013,4,4,0,0,4,0.0
43908423,1,1,0,0,1,0.0
46489791,3,2,1,0,3,0.0
22540021,1,0,1,0,1,0.0
90350568,4,3,1,0,3,0.0
24940782,1,0,1,0,1,0.0
68107086,2,1,0,1,2,50.0
78048832,1,1,0,0,1,0.0
37655979,14,2,12,0,11,0.0
98229115,1,0,1,0,1,0.0
106464,3,1,2,0,2,0.0
66141183,2,2,0,0,2,0.0
86669908,5,4,1,0,5,0.0
84536259,7,2,3,2,7,28.57
99537219,2,2,0,0,2,0.0
79102413,4,2,2,0,4,0.0
36698070,2,1,1,0,2,0.0
94228314,9,8,0,1,8,11.11
91017831,1,1,0,0,1,0.0
24067562,2,1,1,0,2,0.0
68120581,1,1,0,0,1,0.0
95845738,4,4,0,0,4,0.0
78762732,2,0,1,1,2,50.0
3348106,12,5,7,0,12,0.0
74019283,1,1,0,0,1,0.0
9099185,4,3,1,0,4,0.0
66982686,1,0,1,0,1,0.0
11027480,6,1,4,1,6,16.67
79684582,14,11,3,0,14,0.0
22668863,3,1,2,0,3,0.0
44681399,13,7,4,2,13,15.38
28544952,1,1,0,0,1,0.0
35890395,11,5,6,0,7,0.0
98794366,5,4,1,0,5,0.0
12978750,1,1,0,0,1,0.0
44250178,2,1,1,0,2,0.0
55447029,1,0,1,0,1,0.0
30390031,3,1,1,1,3,33.33
2582661,12,11,1,0,12,0.0
43557686,3,1,1,1,3,33.33
20092582,11,8,2,1,11,9.09
56251328,3,2,0,1,3,33.33
66187433,1,1,0,0,1,0.0
48890701,15,14,1,0,15,0.0
57108935,1,1,0,0,1,0.0
63753685,8,3,4,1,8,12.5
52568377,1,1,0,0,1,0.0
64448001,1,1,0,0,1,0.0
2930406,2,2,0,0,2,0.0
71316252,2,0,2,0,2,0.0
7862652,12,11,1,0,11,0.0
27170217,2,2,0,0,2,0.0
21528756,9,7,2,0,8,0.0
55894839,5,5,0,0,5,0.0
95413446,4,3,0,1,4,25.0
43407722,4,3,1,0,4,0.0
37352484,3,3,0,0,3,0.0
27034602,1,1,0,0,1,0.0
6276938,5,5,0,0,5,0.0
1249889,1,1,0,0,1,0.0
13548164,3,2,1,0,3,0.0
75614722,5,3,2,0,5,0.0
48364811,16,8,6,2,15,12.5
4567653,5,3,1,1,4,20.0
21904513,4,4,0,0,4,0.0
34663472,1,1,0,0,1,0.0
20400235,2,1,0,1,2,50.0
29853043,5,4,1,0,3,0.0
77212841,1,1,0,0,1,0.0
97752320,7,7,0,0,7,0.0
15869896,5,3,2,0,5,0.0
92489006,1,0,1,0,1,0.0
82500387,3,3,0,0,3,0.0
626316,1,1,0,0,1,0.0
94519774,9,8,1,0,9,0.0
35266525,4,3,1,0,4,0.0
40577312,1,1,0,0,1,0.0
8593748,2,2,0,0,2,0.0
3821466,1,1,0,0,1,0.0
70807606,4,2,2,0,4,0.0
69621383,3,3,0,0,3,0.0
40356194,8,8,0,0,7,0.0
96056028,6,4,2,0,6,0.0
31116359,2,1,1,0,2,0.0
79911518,1,1,0,0,1,0.0
50345554,1,1,0,0,1,0.0
11254189,11,9,1,1,11,9.09
56061540,7,1,6,0,6,0.0
81362565,4,2,2,0,4,0.0
25824983,1,0,1,0,1,0.0
39998965,8,6,0,2,7,25.0
93735642,1,1,0,0,1,0.0
23296033,2,1,1,0,2,0.0
31662094,5,2,2,1,5,20.0
81733108,3,3,0,0,3,0.0
8996695,3,3,0,0,3,0.0
57874333,3,3,0,0,3,0.0
74413836,2,1,1,0,2,0.0
4564508,4,1,3,0,4,0.0
32761010,1,0,1,0,1,0.0
45890518,3,2,1,0,3,0.0
51545131,1,1,0,0,1,0.0
88900852,8,8,0,0,8,0.0
97960556,1,1,0,0,1,0.0
54042464,1,1,0,0,1,0.0
57572831,1,1,0,0,1,0.0
86796033,7,7,0,0,6,0.0
51209930,5,4,0,1,4,20.0
81997263,3,2,1,0,3,0.0
64227843,3,3,0,0,3,0.0
39742425,11,8,3,0,10,0.0
13455994,2,1,1,0,2,0.0
48992494,4,3,0,1,4,25.0
39712006,2,2,0,0,2,0.0
91047427,5,5,0,0,5,0.0
1790196,4,4,0,0,4,0.0
55912436,13,10,2,1,11,7.69
14981362,1,0,1,0,1,0.0
92158746,7,2,5,0,7,0.0
45983544,2,2,0,0,2,0.0
79156234,3,3,0,0,3,0.0
62853029,6,5,0,1,4,16.67
30011477,1,1,0,0,1,0.0
32669765,1,0,1,0,1,0.0
30129207,1,1,0,0,1,0.0
60069814,1,1,0,0,1,0.0
73859753,3,2,1,0,3,0.0
86355204,3,3,0,0,3,0.0
6081424,5,4,1,0,5,0.0
53134878,3,3,0,0,3,0.0
45087684,4,3,1,0,4,0.0
10451599,9,5,3,1,9,11.11
43277671,2,2,0,0,2,0.0
22536841,6,6,0,0,6,0.0
65768381,2,0,2,0,2,0.0
26459570,3,3,0,0,3,0.0
92326725,5,5,0,0,5,0.0
9759974,9,8,1,0,9,0.0
43662913,1,1,0,0,1,0.0
96721317,7,4,3,0,7,0.0
46357061,3,3,0,0,3,0.0
21591261,1,0,1,0,1,0.0
48006304,7,7,0,0,7,0.0
71847506,1,1,0,0,1,0.0
6227691,5,4,1,0,5,0.0
84503096,6,4,2,0,6,0.0
17617703,1,1,0,0,1,0.0
22450587,4,3,1,0,4,0.0
33025684,14,8,4,2,13,14.29
6473520,1,1,0,0,1,0.0
45812277,4,4,0,0,3,0.0
69861364,1,1,0,0,1,0.0
379652,9,7,2,0,9,0.0
21144532,4,3,0,1,4,25.0
79298378,1,1,0,0,1,0.0
80739140,2,2,0,0,2,0.0
84734665,6,5,1,0,6,0.0
6378817,1,1,0,0,1,0.0
36905650,4,3,1,0,4,0.0
44332215,3,3,0,0,3,0.0
94179404,3,2,1,0,3,0.0
80123763,4,4,0,0,4,0.0
87194575,2,2,0,0,2,0.0
79299313,2,2,0,0,2,0.0
35108287,8,5,2,1,8,12.5
67023694,6,2,3,1,5,16.67
72075546,5,5,0,0,4,0.0
27789721,4,3,0,1,4,25.0
79103255,2,2,0,0,2,0.0
5471947,1,1,0,0,1,0.0
21791157,1,1,0,0,1,0.0
86976959,9,9,0,0,9,0.0
65342182,3,2,1,0,3,0.0
42166123,2,1,1,0,2,0.0
65550230,9,6,2,1,9,11.11
32487908,2,1,1,0,2,0.0
14521734,1,1,0,0,1,0.0
16118355,2,1,0,1,2,50.0
14652530,6,6,0,0,6,0.0
22909520,3,1,2,0,3,0.0
19950865,3,2,0,1,3,33.33
44917340,1,1,0,0,1,0.0
61655887,10,8,1,1,10,10.0
33912429,3,3,0,0,3,0.0
33274073,1,1,0,0,1,0.0
3486554,1,1,0,0,1,0.0
10938740,1,1,0,0,1,0.0
56724139,1,1,0,0,1,0.0
94378550,2,2,0,0,2,0.0
54505674,2,2,0,0,1,0.0
45166811,1,1,0,0,1,0.0
54387366,1,1,0,0,1,0.0
98212179,2,2,0,0,2,0.0
93639554,1,1,0,0,1,0.0
83557927,6,3,3,0,6,0.0
83533948,4,3,1,0,3,0.0
50083718,1,1,0,0,1,0.0
12513909,2,2,0,0,2,0.0
95026471,2,1,1,0,2,0.0
60602362,1,0,1,0,1,0.0
6852934,3,2,1,0,3,0.0
52326483,1,1,0,0,1,0.0
23152340,6,5,0,1,6,16.67
16800495,2,2,0,0,2,0.0
73251366,1,1,0,0,1,0.0
40644658,1,1,0,0,1,0.0
73882248,3,3,0,0,3,0.0
70993522,3,2,1,0,3,0.0
15620861,1,1,0,0,1,0.0
50462610,3,1,2,0,3,0.0
80149716,10,6,3,1,9,10.0
33030162,2,1,1,0,2,0.0
41442062,1,1,0,0,1,0.0
84986180,2,0,2,0,1,0.0
29652707,4,3,1,0,4,0.0
68595617,5,3,2,0,5,0.0
97518394,3,2,1,0,3,0.0
27367019,3,2,0,1,3,33.33
13758337,4,3,1,0,4,0.0
37693536,1,1,0,0,1,0.0
19897003,3,2,1,0,3,0.0
66950682,1,1,0,0,1,0.0
361581,3,0,2,1,3,33.33
31889688,2,2,0,0,2,0.0
26596187,4,3,1,0,4,0.0
31570997,2,2,0,0,2,0.0
26975599,1,1,0,0,1,0.0
85952978,9,7,2,0,9,0.0
37460622,1,0,1,0,1,0.0
97395675,4,3,1,0,4,0.0
42521725,2,0,2,0,2,0.0
61661726,4,4,0,0,4,0.0
80513571,2,1,0,1,1,50.0
60214441,1,1,0,0,1,0.0
15082138,1,1,0,0,1,0.0
13256219,1,1,0,0,1,0.0
23809609,3,3,0,0,3,0.0
24647090,3,2,1,0,2,0.0
46123962,1,1,0,0,1,0.0
18631467,2,2,0,0,2,0.0
71759688,6,6,0,0,5,0.0
11034181,7,3,4,0,7,0.0
73198427,1,1,0,0,1,0.0
90888991,2,2,0,0,2,0.0
80245261,3,3,0,0,3,0.0
18109905,6,5,1,0,6,0.0
5512108,3,2,1,0,3,0.0
54491647,2,1,1,0,2,0.0
6014618,2,2,0,0,2,0.0
81881285,10,9,0,1,8,10.0
34094304,1,0,1,0,1,0.0
9456178,5,4,1,0,4,0.0
81662070,3,2,1,0,3,0.0
1362212,5,5,0,0,5,0.0
55392841,7,6,1,0,7,0.0
59184296,7,7,0,0,6,0.0
70342673,1,0,1,0,1,0.0
19722383,3,2,1,0,3,0.0
94348340,4,3,0,1,4,25.0
15078986,2,1,1,0,2,0.0
33275064,1,1,0,0,1,0.0
12281576,2,2,0,0,2,0.0
10781471,1,1,0,0,1,0.0
6939706,3,2,1,0,3,0.0
29200105,3,3,0,0,3,0.0
42230153,5,5,0,0,5,0.0
86327562,2,2,0,0,2,0.0
78747841,1,1,0,0,1,0.0
68836902,10,10,0,0,10,0.0
57022640,2,2,0,0,2,0.0
85237477,3,1,2,0,3,0.0
69425876,4,3,1,0,4,0.0
11887761,5,4,1,0,5,0.0
26843850,2,1,1,0,2,0.0
33785690,1,0,1,0,1,0.0
97067613,5,3,2,0,5,0.0
9137419,1,1,0,0,1,0.0
87971656,3,2,1,0,3,0.0
91356973,1,1,0,0,1,0.0
14789030,4,3,1,0,4,0.0
67985909,3,1,1,1,3,33.33
83989698,1,1,0,0,1,0.0
97681530,5,5,0,0,4,0.0
34033851,5,2,3,0,5,0.0
72341765,1,1,0,0,1,0.0
86595711,3,2,1,0,3,0.0
12434535,4,3,1,0,3,0.0
97651133,1,0,0,1,1,100.0
84002346,9,7,2,0,9,0.0
97371784,1,1,0,0,1,0.0
46495850,1,1,0,0,1,0.0
3985365,4,3,1,0,4,0.0
47379171,6,6,0,0,6,0.0
90750275,1,1,0,0,1,0.0
60562621,1,1,0,0,1,0.0
83461832,1,1,0,0,1,0.0
25858149,2,1,1,0,2,0.0
60222754,1,1,0,0,1,0.0
40930003,4,3,1,0,4,0.0
74134980,4,3,0,1,4,25.0
13035604,1,0,1,0,1,0.0
20131702,3,1,1,1,2,33.33
78022246,2,0,2,0,2,0.0
23136,1,1,0,0,1,0.0
86945125,1,1,0,0,1,0.0
93055031,11,8,0,3,10,27.27
97049683,4,4,0,0,4,0.0
66005476,2,2,0,0,2,0.0
67135468,4,2,2,0,3,0.0
94318419,2,1,1,0,2,0.0
53231955,5,5,0,0,5,0.0
97231543,2,0,1,1,2,50.0
47322057,1,1,0,0,1,0.0
99813470,1,1,0,0,1,0.0
22414322,1,1,0,0,1,0.0
77238064,2,2,0,0,2,0.0
40929059,3,3,0,0,3,0.0
14274538,1,0,1,0,1,0.0
34721412,1,1,0,0,1,0.0
12694644,1,1,0,0,1,0.0
64678817,4,4,0,0,4,0.0
19616559,5,4,1,0,5,0.0
22108487,6,5,1,0,6,0.0
28952216,1,1,0,0,1,0.0
4668816,3,0,2,1,2,33.33
88165223,1,0,1,0,1,0.0
67844816,1,1,0,0,1,0.0
61168197,2,2,0,0,1,0.0
41048993,1,1,0,0,1,0.0
21080002,7,5,1,1,5,14.29
67760753,1,1,0,0,1,0.0
76140353,2,2,0,0,2,0.0
12082028,1,1,0,0,1,0.0
71172538,1,1,0,0,1,0.0
63865809,2,2,0,0,2,0.0
7153645,1,1,0,0,1,0.0
94028392,1,0,1,0,1,0.0
38431794,2,2,0,0,2,0.0
32522329,4,4,0,0,4,0.0
55062787,5,4,1,0,5,0.0
89204453,1,1,0,0,1,0.0
63076873,7,3,4,0,7,0.0
23347154,2,2,0,0,2,0.0
62851875,2,2,0,0,2,0.0
39954021,1,0,1,0,1,0.0
56862336,4,3,0,1,2,25.0
94132613,1,1,0,0,1,0.0
86764461,5,5,0,0,5,0.0
32466418,1,1,0,0,1,0.0
92552218,1,1,0,0,1,0.0
68008333,3,2,1,0,3,0.0
7904075,8,5,1,2,1,25.0
40294100,2,1,1,0,2,0.0
40911718,5,3,1,1,5,20.0
49302774,1,1,0,0,1,0.0
2262481,1,1,0,0,1,0.0
22129958,15,12,3,0,15,0.0
38059212,6,3,3,0,6,0.0
33521364,8,5,3,0,8,0.0
91705946,3,3,0,0,3,0.0
79601717,3,2,1,0,3,0.0
13503901,2,1,1,0,2,0.0
39654677,1,1,0,0,1,0.0
21588617,3,1,2,0,3,0.0
68501038,1,0,1,0,1,0.0
3144193,2,2,0,0,2,0.0
83805335,1,1,0,0,1,0.0
45803700,2,2,0,0,2,0.0
53159405,5,5,0,0,4,0.0
51954852,1,1,0,0,1,0.0
74547095,1,1,0,0,1,0.0
61323204,2,2,0,0,2,0.0
40804824,3,3,0,0,3,0.0
47977190,5,4,1,0,5,0.0
61620351,1,0,1,0,1,0.0
90788741,3,2,1,0,3,0.0
71894752,1,1,0,0,1,0.0
25915648,1,1,0,0,1,0.0
87879625,2,2,0,0,2,0.0
97040040,2,1,1,0,2,0.0
91586431,4,2,2,0,4,0.0
57816807,1,0,1,0,1,0.0
39897461,1,1,0,0,1,0.0
28739694,6,2,2,2,6,33.33
59646740,1,1,0,0,1,0.0
78007338,1,0,1,0,1,0.0
51767075,6,5,1,0,6,0.0
16003212,3,3,0,0,3,0.0
39930527,5,4,1,0,5,0.0
5458147,1,0,1,0,1,0.0
5753470,2,2,0,0,2,0.0
58627059,1,1,0,0,1,0.0
76068811,7,7,0,0,7,0.0
9176260,4,4,0,0,4,0.0
33405791,1,1,0,0,1,0.0
68845374,3,3,0,0,3,0.0
89156713,2,2,0,0,2,0.0
86708355,1,1,0,0,1,0.0
97300496,7,6,1,0,7,0.0
64860824,1,0,1,0,1,0.0
52033124,1,1,0,0,1,0.0
2445986,5,3,2,0,5,0.0
48336762,2,1,0,1,2,50.0
4817277,5,2,2,1,5,20.0
34050240,2,1,0,1,2,50.0
12116146,1,1,0,0,1,0.0
498424,2,2,0,0,1,0.0
6284727,1,1,0,0,1,0.0
28161367,2,1,1,0,2,0.0
62111255,2,1,1,0,2,0.0
2018952,2,2,0,0,2,0.0
90686464,1,1,0,0,1,0.0
11742893,2,1,1,0,2,0.0
61081612,2,2,0,0,2,0.0
65000597,1,1,0,0,1,0.0
57179292,1,0,1,0,1,0.0
66452132,2,1,1,0,2,0.0
44254742,1,0,1,0,1,0.0
71992227,2,2,0,0,2,0.0
33080881,1,1,0,0,1,0.0
94090106,5,3,2,0,5,0.0
55926312,2,1,1,0,2,0.0
86235806,3,2,1,0,2,0.0
86954690,2,2,0,0,2,0.0
54663650,1,1,0,0,1,0.0
65197777,2,2,0,0,1,0.0
21419555,1,1,0,0,1,0.0
20630101,3,2,1,0,2,0.0
92417666,1,1,0,0,1,0.0
14241603,1,1,0,0,1,0.0
9401549,3,3,0,0,3,0.0
51671079,5,3,1,1,5,20.0
3153707,2,2,0,0,2,0.0
30704762,1,1,0,0,1,0.0
45871254,2,2,0,0,2,0.0
34759248,1,1,0,0,1,0.0
14461585,1,1,0,0,1,0.0
83782795,2,2,0,0,2,0.0
72596606,2,1,1,0,2,0.0
27434781,1,1,0,0,1,0.0
48980279,2,1,1,0,2,0.0
40255531,2,0,2,0,2,0.0
93963888,1,1,0,0,1,0.0
69388676,4,4,0,0,4,0.0
41853921,1,1,0,0,1,0.0
39080099,4,3,1,0,2,0.0
49404045,9,9,0,0,8,0.0
60019089,1,0,0,1,1,100.0
9426102,1,0,1,0,1,0.0
85678134,1,1,0,0,1,0.0
20942631,3,2,1,0,3,0.0
57007833,1,0,0,1,1,100.0
31660841,1,0,1,0,1,0.0
60684943,2,2,0,0,2,0.0
50639800,2,1,1,0,2,0.0
80654777,1,1,0,0,1,0.0
37195075,1,1,0,0,1,0.0
10493921,1,0,0,1,1,100.0
98789174,1,1,0,0,1,0.0
4858494,2,2,0,0,2,0.0
64049302,6,6,0,0,6,0.0
69172614,4,3,1,0,4,0.0
37385481,3,2,1,0,3,0.0
68722326,9,1,7,1,9,11.11
93950541,1,1,0,0,1,0.0
97763850,3,3,0,0,3,0.0
4894171,2,0,2,0,2,0.0
83725875,1,1,0,0,1,0.0
59725127,1,0,1,0,1,0.0
95598670,6,6,0,0,6,0.0
51854819,1,0,0,1,1,100.0
36306449,1,1,0,0,1,0.0
39144555,2,1,1,0,2,0.0
31584560,2,2,0,0,2,0.0
79434977,1,1,0,0,1,0.0
72105001,1,0,0,1,1,100.0
95753860,1,1,0,0,1,0.0
11577638,1,0,0,1,1,100.0
48625083,3,3,0,0,3,0.0
6062622,5,4,1,0,5,0.0
53848168,1,1,0,0,1,0.0
44603831,2,2,0,0,2,0.0
60888269,1,1,0,0,1,0.0
38824774,1,1,0,0,1,0.0
5141920,1,1,0,0,1,0.0
29483233,1,1,0,0,1,0.0
43719366,6,3,3,0,6,0.0
51405436,4,2,2,0,4,0.0
55869057,3,3,0,0,3,0.0
95154579,1,1,0,0,1,0.0
51306384,6,1,5,0,4,0.0
90706285,1,1,0,0,1,0.0
71439202,1,1,0,0,1,0.0
2220760,2,1,1,0,2,0.0
43552828,10,10,0,0,10,0.0
65783550,2,1,1,0,2,0.0
1739267,1,0,1,0,1,0.0
13188687,3,1,2,0,3,0.0
72233720,6,6,0,0,6,0.0
54006846,1,1,0,0,1,0.0
28276783,2,1,1,0,2,0.0
3389970,1,0,0,1,1,100.0
55506344,1,0,0,1,1,100.0
25145361,6,4,2,0,5,0.0
48305566,1,0,0,1,1,100.0
22221315,5,3,1,1,5,20.0
89596360,2,1,1,0,2,0.0
12399788,2,1,0,1,2,50.0
89688937,1,1,0,0,1,0.0
9887089,1,1,0,0,1,0.0
31956515,1,1,0,0,1,0.0
45422095,1,1,0,0,1,0.0
36445964,1,1,0,0,1,0.0
78325670,2,2,0,0,2,0.0
973326,1,0,1,0,1,0.0
48110874,3,3,0,0,3,0.0
65290738,5,2,3,0,5,0.0
38295713,1,1,0,0,1,0.0
32278223,2,1,1,0,2,0.0
94193838,2,0,2,0,2,0.0
41055564,1,1,0,0,1,0.0
43440280,1,1,0,0,1,0.0
28387914,2,1,0,1,2,50.0
92440925,1,1,0,0,1,0.0
67910572,2,2,0,0,2,0.0
38957760,2,2,0,0,2,0.0
92665272,3,3,0,0,3,0.0
69311695,1,1,0,0,1,0.0
72420701,3,3,0,0,2,0.0
63522659,14,13,1,0,13,0.0
33760536,2,2,0,0,2,0.0
25489875,1,1,0,0,1,0.0
88200106,1,1,0,0,1,0.0
2722555,1,1,0,0,1,0.0
62817881,2,2,0,0,2,0.0
33093326,1,0,1,0,1,0.0
58488042,1,0,1,0,1,0.0
68235800,1,0,1,0,1,0.0
21594379,1,1,0,0,1,0.0
12873225,5,4,1,0,5,0.0
92315450,2,0,2,0,2,0.0
15430667,4,3,1,0,4,0.0
71683521,6,4,2,0,6,0.0
81855704,1,1,0,0,1,0.0
12119096,2,2,0,0,2,0.0
36077526,3,2,1,0,3,0.0
9794240,1,1,0,0,1,0.0
31037049,4,4,0,0,4,0.0
46249816,1,1,0,0,1,0.0
896583,3,3,0,0,3,0.0
64875235,2,2,0,0,2,0.0
98634792,1,1,0,0,1,0.0
68656921,1,0,1,0,1,0.0
90499519,1,0,0,1,1,100.0
13195050,1,1,0,0,1,0.0
19098824,1,1,0,0,1,0.0
74053581,1,1,0,0,1,0.0
9680939,1,1,0,0,1,0.0
15145405,2,2,0,0,2,0.0
6324279,2,2,0,0,2,0.0
26029813,1,1,0,0,1,0.0
99715084,1,0,1,0,1,0.0
33865482,1,1,0,0,1,0.0
91079531,4,1,2,1,4,25.0
10375711,2,2,0,0,2,0.0
79145716,1,1,0,0,1,0.0
42202086,3,1,2,0,3,0.0
59592937,2,1,0,1,2,50.0
60711897,1,1,0,0,1,0.0
17947928,2,2,0,0,2,0.0
88336320,1,0,0,1,1,100.0
61739845,5,5,0,0,5,0.0
72876571,3,2,1,0,3,0.0
5182221,1,1,0,0,1,0.0
70640759,2,2,0,0,2,0.0
5350556,3,1,2,0,3,0.0
30436055,1,1,0,0,1,0.0
47570804,1,1,0,0,1,0.0
89411283,1,0,0,1,1,100.0
57899955,4,2,2,0,4,0.0
43790589,1,1,0,0,1,0.0
65801255,1,1,0,0,1,0.0
58506128,2,1,0,1,2,50.0
33884843,9,8,1,0,7,0.0
38584223,3,2,1,0,3,0.0
17564144,1,0,1,0,1,0.0
35182309,4,2,1,1,4,25.0
37864979,2,1,0,1,2,50.0
17104110,3,2,1,0,3,0.0
47643123,1,0,0,1,1,100.0
87107096,2,2,0,0,2,0.0
62907094,2,2,0,0,2,0.0
44266503,1,0,1,0,1,0.0
71614941,1,0,1,0,1,0.0
55003773,1,0,1,0,1,0.0
58228394,1,1,0,0,1,0.0
71122193,1,1,0,0,1,0.0
60246624,2,1,1,0,2,0.0
68078664,1,0,1,0,1,0.0
40176240,2,2,0,0,2,0.0
12897703,1,0,1,0,1,0.0
4106856,2,0,0,2,2,100.0
43411243,4,1,3,0,4,0.0
75467776,1,1,0,0,1,0.0
43000794,1,1,0,0,1,0.0
95257266,3,2,0,1,3,33.33
62046425,3,2,1,0,3,0.0
16869630,1,1,0,0,1,0.0
27826800,1,0,1,0,1,0.0
51774011,1,0,1,0,1,0.0
32389308,2,2,0,0,2,0.0
81859594,1,1,0,0,1,0.0
67929950,2,1,1,0,2,0.0
84740374,2,2,0,0,2,0.0
20575475,1,1,0,0,1,0.0
36090285,1,0,1,0,1,0.0
5531429,2,2,0,0,2,0.0
19733979,1,1,0,0,1,0.0
28275539,2,2,0,0,2,0.0
16603859,1,1,0,0,1,0.0
31063044,1,1,0,0,1,0.0
29686093,1,1,0,0,1,0.0
72766058,1,1,0,0,1,0.0
22760048,1,1,0,0,1,0.0
35898577,2,2,0,0,2,0.0
45287783,2,2,0,0,2,0.0
29947324,2,1,1,0,2,0.0
97568686,1,1,0,0,1,0.0
84787792,1,1,0,0,1,0.0
23885196,1,1,0,0,1,0.0
45317964,1,1,0,0,1,0.0
45508300,4,3,1,0,4,0.0
62602022,1,1,0,0,1,0.0
54958803,1,0,0,1,1,100.0
33124382,1,0,0,1,1,100.0
40509711,3,1,2,0,2,0.0
79552089,1,0,0,1,1,100.0
53705830,1,1,0,0,1,0.0
2790487,1,1,0,0,1,0.0
4833376,1,1,0,0,1,0.0
20882582,2,2,0,0,2,0.0
71606767,2,0,1,1,2,50.0
58934327,1,1,0,0,1,0.0
41229996,5,4,1,0,5,0.0
73799196,2,2,0,0,2,0.0
48763535,1,1,0,0,1,0.0
8571606,1,0,0,1,1,100.0
88850328,1,1,0,0,1,0.0
71120036,1,0,0,1,1,100.0
85458006,1,0,1,0,1,0.0
61509168,1,1,0,0,1,0.0
76036335,1,0,1,0,1,0.0
61130868,1,1,0,0,1,0.0
79126695,2,2,0,0,2,0.0
15698232,1,1,0,0,1,0.0
53051687,1,0,0,1,1,100.0
23010054,2,2,0,0,2,0.0
13983778,4,2,1,1,4,25.0
42218822,1,0,1,0,1,0.0
55816907,1,1,0,0,1,0.0
84772211,4,1,2,1,4,25.0
31279669,1,0,0,1,1,100.0
65561846,1,1,0,0,1,0.0
830289,2,2,0,0,2,0.0
63534783,1,1,0,0,1,0.0
91197776,1,1,0,0,1,0.0
47231906,2,2,0,0,2,0.0
95458710,1,0,1,0,1,0.0
39891457,2,2,0,0,2,0.0
38376562,1,1,0,0,1,0.0
85001763,1,1,0,0,1,0.0
85582241,1,0,1,0,1,0.0
5059186,2,2,0,0,2,0.0
6464157,1,1,0,0,1,0.0
4794306,1,1,0,0,1,0.0
81723196,2,1,1,0,2,0.0
80149907,2,2,0,0,2,0.0
93358471,2,2,0,0,2,0.0
18700123,3,3,0,0,3,0.0
56672935,1,1,0,0,1,0.0
40259374,5,5,0,0,5,0.0
68894637,1,0,1,0,1,0.0
266717,3,3,0,0,2,0.0
92277855,3,2,1,0,3,0.0
16285257,2,2,0,0,2,0.0
65769106,1,1,0,0,1,0.0
46119625,3,1,2,0,3,0.0
16760137,2,2,0,0,2,0.0
21282978,1,1,0,0,1,0.0
99466930,1,0,1,0,1,0.0
17179419,2,1,1,0,2,0.0
29670704,3,2,0,1,3,33.33
9783242,1,1,0,0,1,0.0
74125117,3,1,2,0,3,0.0
46973676,1,1,0,0,1,0.0
12005755,4,1,3,0,4,0.0
69495492,2,0,2,0,2,0.0
78233737,2,2,0,0,2,0.0
2801966,2,2,0,0,2,0.0
58497846,1,1,0,0,1,0.0
321270,1,0,1,0,1,0.0
54890755,2,2,0,0,2,0.0
19489049,3,2,1,0,3,0.0
24098723,2,1,1,0,2,0.0
41586776,1,1,0,0,1,0.0
49733067,8,3,5,0,8,0.0
97067893,1,0,1,0,1,0.0
45495809,2,0,2,0,2,0.0
69430872,1,1,0,0,1,0.0
44892174,1,1,0,0,1,0.0
32102769,1,0,1,0,1,0.0
41971908,1,1,0,0,1,0.0
375218,1,1,0,0,1,0.0
99946387,1,1,0,0,1,0.0
92211268,2,1,0,1,2,50.0
97621526,2,2,0,0,2,0.0
61998558,1,1,0,0,1,0.0
1408662,1,0,1,0,1,0.0
78552535,1,1,0,0,1,0.0
93199916,3,2,1,0,3,0.0
76800801,1,1,0,0,1,0.0
50006458,1,1,0,0,1,0.0
84710785,1,1,0,0,1,0.0
92271144,7,0,7,0,7,0.0
4474991,1,1,0,0,1,0.0
36335189,1,0,0,1,1,100.0
34972390,1,1,0,0,1,0.0
78518908,2,2,0,0,2,0.0
7153305,2,2,0,0,2,0.0
92759565,1,1,0,0,1,0.0
88643713,4,2,2,0,4,0.0
21938843,2,2,0,0,2,0.0
